ticker,S,K,T,maturity_days,r,sigma,option_type,target_price
MSFT,409.6400146484375,407.5,0.043835616438356165,16,0.04,0.2862009857177734,put,8.65
TSLA,406.9920959472656,420.0,0.0821917808219178,30,0.04,0.5232286447143554,call,19.95
GOOGL,367.2699890136719,220.0,0.6,219,0.04,0.4138242211914062,put,1.83
MSFT,409.6400146484375,760.0,0.021917808219178082,8,0.04,1.1640666796875,call,0.04
GOOGL,367.2699890136719,115.0,0.5232876712328767,191,0.04,1.1160932867431639,call,272.65
TSLA,406.9920959472656,780.0,0.7726027397260274,282,0.04,0.5776409423828125,call,13.15
AMZN,247.50999450683594,315.0,0.043835616438356165,16,0.04,0.6279334082031252,put,61.45
AAPL,292.6099853515625,130.0,2.5178082191780824,919,0.04,0.35034829345703117,put,3.0
META,595.3900146484375,1200.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,464.05
GOOGL,367.2699890136719,375.0,0.10136986301369863,37,0.04,0.2819285675048828,put,17.83
TSLA,406.9920959472656,450.0,0.0136986301369863,5,0.04,0.5698285205078125,call,1.63
NVDA,206.94500732421875,95.0,2.5178082191780824,919,0.04,0.4535271932983398,put,6.92
META,595.3900146484375,520.0,0.03287671232876712,12,0.04,0.43579665771484377,put,1.21
META,595.3900146484375,350.0,0.7726027397260274,282,0.04,0.5651898950195313,call,276.4
NVDA,206.94500732421875,180.0,0.10136986301369863,37,0.04,0.40320421020507813,put,1.83
AMZN,247.50999450683594,250.0,0.19726027397260273,72,0.04,0.4071104211425781,call,16.75
GOOGL,367.2699890136719,520.0,0.5232876712328767,191,0.04,0.40167834655761714,call,6.25
GOOGL,367.2699890136719,360.0,2.5178082191780824,919,0.04,0.31132433067321763,put,67.5
TSLA,406.9920959472656,250.0,2.0191780821917806,737,0.04,0.6845124322509766,call,215.36
TSLA,406.9920959472656,100.0,0.3506849315068493,128,0.04,0.9643558251953125,put,0.29
META,595.3900146484375,480.0,0.3506849315068493,128,0.04,0.3867859173583984,put,13.0
GOOGL,367.2699890136719,560.0,0.10136986301369863,37,0.04,0.5185595019531251,call,0.14
META,595.3900146484375,500.0,0.06027397260273973,22,0.04,0.5443160803222657,call,121.0
GOOGL,367.2699890136719,500.0,1.2712328767123289,464,0.04,0.2763133892822265,put,142.0
AAPL,292.6099853515625,195.0,1.2712328767123289,464,0.04,0.3052742813110352,put,4.45
META,595.3900146484375,610.0,0.12054794520547946,44,0.04,0.3637148590087891,put,39.95
MSFT,409.6400146484375,215.0,2.5178082191780824,919,0.04,0.5066119895935057,call,237.95
TSLA,406.9920959472656,540.0,0.06027397260273973,22,0.04,0.622074091796875,call,1.28
TSLA,406.9920959472656,385.0,0.019178082191780823,7,0.04,0.6961700305175782,call,24.49
TSLA,406.9920959472656,180.0,0.021917808219178082,8,0.04,3.4238295654296875,call,221.42
MSFT,409.6400146484375,535.0,0.10136986301369863,37,0.04,0.3413151806640625,put,89.75
AMZN,247.50999450683594,267.5,0.043835616438356165,16,0.04,0.2893137475585937,put,23.98
META,595.3900146484375,290.0,2.5178082191780824,919,0.04,0.3947204083251954,put,14.65
TSLA,406.9920959472656,455.0,0.12054794520547946,44,0.04,0.4568230587768555,put,51.48
META,595.3900146484375,445.0,0.06027397260273973,22,0.04,0.7110624597167969,call,166.65
NVDA,206.94500732421875,232.5,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,24.15
GOOGL,367.2699890136719,375.0,0.273972602739726,100,0.04,0.31510084320068354,put,27.95
MSFT,409.6400146484375,595.0,0.6,219,0.04,0.23450472534179687,put,167.4
AAPL,292.6099853515625,210.0,1.0191780821917809,372,0.04,0.29624116851806637,put,3.95
NVDA,206.94500732421875,400.0,0.19726027397260273,72,0.04,0.5810588769531251,call,0.15
META,595.3900146484375,615.0,0.0136986301369863,5,0.04,0.3244086114501953,call,4.0
META,595.3900146484375,1120.0,2.0191780821917806,737,0.04,0.26059699371337885,put,487.7
GOOGL,367.2699890136719,362.5,0.0136986301369863,5,0.04,0.40656111022949215,call,12.0
META,595.3900146484375,1400.0,2.5178082191780824,919,0.04,0.29422702850341786,put,790.13
MSFT,409.6400146484375,195.0,1.0191780821917809,372,0.04,0.4071104211425781,put,1.24
NVDA,206.94500732421875,60.0,2.0191780821917806,737,0.04,0.823549127807617,call,165.9
AAPL,292.6099853515625,210.0,0.021917808219178082,8,0.04,0.73437765625,put,0.04
NVDA,206.94500732421875,170.0,0.021917808219178082,8,0.04,1.1704143041992188,call,40.51
MSFT,409.6400146484375,432.5,0.005479452054794521,2,0.04,0.37402969726562496,call,0.66
META,595.3900146484375,670.0,0.019178082191780823,7,0.04,0.5935099243164064,put,60.2
TSLA,406.9920959472656,435.0,0.021917808219178082,8,0.04,0.5650678259277344,call,5.59
AAPL,292.6099853515625,110.0,0.4465753424657534,163,0.04,0.5830119824218749,put,0.1
NVDA,206.94500732421875,230.0,1.6164383561643836,590,0.04,0.5213365737915038,call,46.5
AAPL,292.6099853515625,295.0,0.019178082191780823,7,0.04,0.40418076293945315,call,6.1
NVDA,206.94500732421875,245.0,1.0191780821917809,372,0.04,0.5011341390991212,call,28.11
TSLA,406.9920959472656,85.0,0.19726027397260273,72,0.04,1.4404324853515624,put,0.11
META,595.3900146484375,30.0,0.273972602739726,100,0.04,2.2500043749999996,put,0.05
AAPL,292.6099853515625,235.0,0.19726027397260273,72,0.04,0.5695843823242188,call,81.9
GOOGL,367.2699890136719,505.0,0.273972602739726,100,0.04,0.40442490112304685,call,2.21
GOOGL,367.2699890136719,500.0,1.0191780821917809,372,0.04,0.41727267303466786,call,24.0
META,595.3900146484375,637.5,0.005479452054794521,2,0.04,0.5444381494140625,put,49.84
GOOGL,367.2699890136719,575.0,0.273972602739726,100,0.04,0.43066975585937506,call,0.81
GOOGL,367.2699890136719,590.0,2.5178082191780824,919,0.04,0.44352515708923335,call,42.11
GOOGL,367.2699890136719,230.0,0.19726027397260273,72,0.04,0.5102588037109376,put,0.39
TSLA,406.9920959472656,860.0,0.10136986301369863,37,0.04,0.848634326171875,call,0.19
NVDA,206.94500732421875,390.0,0.7726027397260274,282,0.04,0.5026294854736328,call,5.7
TSLA,406.9920959472656,610.0,0.3506849315068493,128,0.04,0.5616498913574219,call,7.61
AAPL,292.6099853515625,80.0,0.021917808219178082,8,0.04,5.523928876342773,call,225.0
GOOGL,367.2699890136719,160.0,2.5178082191780824,919,0.04,0.6334265173339844,call,232.25
MSFT,409.6400146484375,380.0,0.19726027397260273,72,0.04,0.4090940438842773,call,45.0
TSLA,406.9920959472656,45.0,0.5232876712328767,191,0.04,1.15234798828125,put,0.16
TSLA,406.9920959472656,950.0,1.5205479452054795,555,0.04,0.5865672447204588,call,24.0
NVDA,206.94500732421875,225.0,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,16.19
AAPL,292.6099853515625,15.0,1.0191780821917809,372,0.04,1.0000000000000003e-05,call,244.87
NVDA,206.94500732421875,262.5,0.005479452054794521,2,0.04,0.73437765625,call,0.01
META,595.3900146484375,660.0,0.12054794520547946,44,0.04,0.3904785073852539,put,78.5
TSLA,406.9920959472656,95.0,0.7726027397260274,282,0.04,0.8122577368164061,put,1.03
GOOGL,367.2699890136719,400.0,0.273972602739726,100,0.04,0.3909973010253906,call,17.9
MSFT,409.6400146484375,475.0,0.6,219,0.04,0.295356167602539,put,78.9
AMZN,247.50999450683594,310.0,0.021917808219178082,8,0.04,0.8095722167968749,put,48.55
TSLA,406.9920959472656,560.0,1.0191780821917809,372,0.04,0.56182536567688,call,48.65
NVDA,206.94500732421875,195.0,0.5232876712328767,191,0.04,0.5221910574340819,call,36.45
TSLA,406.9920959472656,900.0,2.0191780821917806,737,0.04,0.5841411215209961,call,43.02
TSLA,406.9920959472656,350.0,1.0191780821917809,372,0.04,0.46602401657104503,put,45.09
TSLA,406.9920959472656,115.0,1.2712328767123289,464,0.04,1.0077259086608885,call,305.15
AMZN,247.50999450683594,320.0,0.6,219,0.04,0.2860789166259765,put,75.8
TSLA,406.9920959472656,780.0,1.0191780821917809,372,0.04,0.3772950454711914,put,362.9
AMZN,247.50999450683594,120.0,0.021917808219178082,8,0.04,2.599124595947266,call,128.45
NVDA,206.94500732421875,75.0,0.005479452054794521,2,0.04,2.93750265625,put,0.01
META,595.3900146484375,430.0,1.2712328767123289,464,0.04,0.3915466119384765,put,27.9
META,595.3900146484375,1350.0,2.5178082191780824,919,0.04,0.4610687743759156,call,38.45
AMZN,247.50999450683594,325.0,0.005479452054794521,2,0.04,0.8125018749999999,call,0.01
GOOGL,367.2699890136719,275.0,1.5205479452054795,555,0.04,0.5089770782470704,call,136.0
NVDA,206.94500732421875,210.0,0.10136986301369863,37,0.04,0.32031929687499994,put,10.2
AMZN,247.50999450683594,275.0,0.021917808219178082,8,0.04,0.35986968261718744,call,0.23
NVDA,206.94500732421875,130.0,0.273972602739726,100,0.04,0.5302781347656251,put,1.03
META,595.3900146484375,1150.0,1.5205479452054795,555,0.04,0.38318487915039057,put,468.5
AAPL,292.6099853515625,305.0,0.0821917808219178,30,0.04,0.29779754943847647,call,5.25
NVDA,206.94500732421875,90.0,0.3506849315068493,128,0.04,1.1516155700683592,call,135.94
GOOGL,367.2699890136719,260.0,0.7726027397260274,282,0.04,0.5220384710693358,call,125.8
TSLA,406.9920959472656,580.0,1.6164383561643836,590,0.04,0.3994505856323243,put,189.6
TSLA,406.9920959472656,180.0,0.4465753424657534,163,0.04,1.045109754943848,call,245.48
MSFT,409.6400146484375,535.0,1.0191780821917809,372,0.04,0.37915659912109373,call,25.06
AAPL,292.6099853515625,337.5,0.005479452054794521,2,0.04,0.500005,call,0.02
TSLA,406.9920959472656,85.0,0.021917808219178082,8,0.04,1.0000000000000003e-05,call,276.0
AMZN,247.50999450683594,305.0,0.10136986301369863,37,0.04,0.36377589355468753,call,0.49
AAPL,292.6099853515625,215.0,0.06027397260273973,22,0.04,0.5312546875,put,0.25
META,595.3900146484375,470.0,2.0191780821917806,737,0.04,0.3566958862304687,put,51.73
MSFT,409.6400146484375,475.0,0.0821917808219178,30,0.04,0.35388829711914055,call,1.56
TSLA,406.9920959472656,365.0,0.0136986301369863,5,0.04,0.5285691674804689,put,0.86
MSFT,409.6400146484375,310.0,0.7726027397260274,282,0.04,0.34265794067382804,put,9.5
META,595.3900146484375,775.0,0.06027397260273973,22,0.04,0.5109912182617188,call,1.35
GOOGL,367.2699890136719,235.0,0.273972602739726,100,0.04,0.7410304217529295,call,133.42
TSLA,406.9920959472656,440.0,0.0136986301369863,5,0.04,1.0000000000000003e-05,put,38.36
META,595.3900146484375,1220.0,0.10136986301369863,37,0.04,0.9011240356445311,call,0.15
MSFT,409.6400146484375,240.0,0.10136986301369863,37,0.04,0.772463212890625,put,0.1
MSFT,409.6400146484375,590.0,1.0191780821917809,372,0.04,0.38187263641357416,call,19.46
GOOGL,367.2699890136719,375.0,0.005479452054794521,2,0.04,0.3973448937988281,call,2.95
TSLA,406.9920959472656,315.0,0.06027397260273973,22,0.04,0.5876506079101562,put,1.28
GOOGL,367.2699890136719,75.0,1.5205479452054795,555,0.04,0.6998321032714845,call,312.92
MSFT,409.6400146484375,510.0,0.5232876712328767,191,0.04,0.37476211181640623,call,14.57
TSLA,406.9920959472656,900.0,2.0191780821917806,737,0.04,0.3201667105102538,put,485.07
AMZN,247.50999450683594,310.0,1.5205479452054795,555,0.04,0.4390925231933594,call,31.86
META,595.3900146484375,650.0,0.12054794520547946,44,0.04,0.3674074490356446,put,69.45
META,595.3900146484375,500.0,1.6164383561643836,590,0.04,0.49181874153137217,call,178.48
TSLA,406.9920959472656,630.0,0.19726027397260273,72,0.04,0.6016885534667971,call,3.12
MSFT,409.6400146484375,550.0,0.043835616438356165,16,0.04,0.6877472631835939,put,84.85
MSFT,409.6400146484375,175.0,1.5205479452054795,555,0.04,0.5924418197631837,call,244.59
GOOGL,367.2699890136719,640.0,0.6,219,0.04,0.414068359375,call,2.33
GOOGL,367.2699890136719,345.0,0.273972602739726,100,0.04,0.33222103332519537,put,16.78
TSLA,406.9920959472656,475.0,0.019178082191780823,7,0.04,1.0000000000000003e-05,put,83.3
GOOGL,367.2699890136719,405.0,1.2712328767123289,464,0.04,0.4410303700256348,call,53.75
NVDA,206.94500732421875,152.0,0.5232876712328767,191,0.04,0.451726674194336,put,6.2
GOOGL,367.2699890136719,190.0,0.5232876712328767,191,0.04,0.7490259472656251,call,177.5
META,595.3900146484375,1100.0,0.10136986301369863,37,0.04,0.7114286669921875,call,0.15
TSLA,406.9920959472656,510.0,0.5232876712328767,191,0.04,0.41519749847412113,put,102.91
AAPL,292.6099853515625,270.0,0.7726027397260274,282,0.04,0.24069973175048825,put,12.8
TSLA,406.9920959472656,377.5,0.005479452054794521,2,0.04,1.007329182128906,call,36.85
MSFT,409.6400146484375,450.0,0.005479452054794521,2,0.04,1.0000000000000003e-05,put,37.57
NVDA,206.94500732421875,170.0,0.5232876712328767,191,0.04,0.4293269958496094,put,9.45
META,595.3900146484375,1470.0,1.6164383561643836,590,0.04,0.4650169465637208,call,12.95
META,595.3900146484375,885.0,0.021917808219178082,8,0.04,1.0014698364257812,call,0.03
AMZN,247.50999450683594,325.0,0.4465753424657534,163,0.04,0.3985045501708985,call,6.03
NVDA,206.94500732421875,255.0,0.0821917808219178,30,0.04,0.44873598144531246,call,0.77
META,595.3900146484375,600.0,0.7726027397260274,282,0.04,0.3525684250640869,put,80.0
MSFT,409.6400146484375,340.0,2.0191780821917806,737,0.04,0.3099052774810791,put,33.55
TSLA,406.9920959472656,5.0,0.5232876712328767,191,0.04,1.9062504687500001,put,0.01
AAPL,292.6099853515625,265.0,0.03287671232876712,12,0.04,0.30762411132812495,put,0.23
NVDA,206.94500732421875,245.0,0.0821917808219178,30,0.04,0.43506424316406256,call,1.26
AAPL,292.6099853515625,195.0,0.005479452054794521,2,0.04,1.2656286718749998,put,0.02
TSLA,406.9920959472656,830.0,1.6164383561643836,590,0.04,0.578205511932373,call,33.77
GOOGL,367.2699890136719,450.0,0.19726027397260273,72,0.04,0.3963073065185547,call,4.55
TSLA,406.9920959472656,130.0,0.3506849315068493,128,0.04,0.8637708935546875,put,0.64
TSLA,406.9920959472656,880.0,0.6,219,0.04,0.6035806243896487,call,6.26
MSFT,409.6400146484375,235.0,0.021917808219178082,8,0.04,1.7880869970703124,put,0.03
NVDA,206.94500732421875,235.0,0.19726027397260273,72,0.04,0.30884480224609373,put,32.1
AAPL,292.6099853515625,245.0,0.03287671232876712,12,0.04,1.015874061279297,call,70.65
AAPL,292.6099853515625,255.0,0.4465753424657534,163,0.04,0.41928681304931636,call,57.8
META,595.3900146484375,160.0,1.6164383561643836,590,0.04,2.0431567475891113,call,469.24
GOOGL,367.2699890136719,105.0,0.043835616438356165,16,0.04,2.8457060107421874,put,0.01
MSFT,409.6400146484375,320.0,1.2712328767123289,464,0.04,0.32263860961914054,put,17.97
MSFT,409.6400146484375,740.0,0.5232876712328767,191,0.04,0.4272518212890626,call,2.22
TSLA,406.9920959472656,355.0,0.021917808219178082,8,0.04,0.9508061560058592,call,53.2
META,595.3900146484375,40.0,0.273972602739726,100,0.04,2.6894564013671873,put,0.02
AAPL,292.6099853515625,280.0,0.10136986301369863,37,0.04,0.38684695190429685,call,21.65
NVDA,206.94500732421875,50.0,0.043835616438356165,16,0.04,2.031254921875,put,0.01
AAPL,292.6099853515625,190.0,0.6958904109589041,254,0.04,0.3391179370117187,put,1.44
GOOGL,367.2699890136719,310.0,1.6164383561643836,590,0.04,0.4873555903625489,call,111.55
META,595.3900146484375,770.0,0.5232876712328767,191,0.04,0.42011077941894537,call,20.37
AMZN,247.50999450683594,300.0,0.7726027397260274,282,0.04,0.29703461761474603,put,62.7
MSFT,409.6400146484375,330.0,0.4465753424657534,163,0.04,0.35465122894287104,put,7.97
MSFT,409.6400146484375,325.0,0.0821917808219178,30,0.04,0.42090422851562503,put,0.37
NVDA,206.94500732421875,450.0,0.043835616438356165,16,0.04,1.015629921875,call,0.01
GOOGL,367.2699890136719,225.0,0.3506849315068493,128,0.04,0.7156400506591796,call,162.35
GOOGL,367.2699890136719,210.0,0.005479452054794521,2,0.04,2.3261760595703116,put,0.71
AMZN,247.50999450683594,200.0,0.021917808219178082,8,0.04,0.6093789062500001,put,0.14
MSFT,409.6400146484375,320.0,0.19726027397260273,72,0.04,0.3957579956054688,put,2.15
TSLA,406.9920959472656,515.0,0.043835616438356165,16,0.04,1.0000000000000003e-05,put,96.42
NVDA,206.94500732421875,185.0,0.10136986301369863,37,0.04,0.5621992022705078,call,27.54
NVDA,206.94500732421875,1650.0,0.021917808219178082,8,0.04,0.0,call,230.5
NVDA,206.94500732421875,155.0,2.5178082191780824,919,0.04,0.4037840383911133,put,24.11
NVDA,206.94500732421875,105.0,0.021917808219178082,8,0.04,1.3906280468749999,put,0.02
NVDA,206.94500732421875,1280.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,337.0
MSFT,409.6400146484375,370.0,0.7726027397260274,282,0.04,0.31214066772460936,put,25.21
MSFT,409.6400146484375,435.0,2.5178082191780824,919,0.04,0.4115125377655029,call,97.85
GOOGL,367.2699890136719,345.0,0.12054794520547946,44,0.04,0.3386906951904296,put,6.86
GOOGL,367.2699890136719,260.0,0.6,219,0.04,0.5353745193481446,call,115.0
META,595.3900146484375,450.0,1.0191780821917809,372,0.04,0.37853099502563475,put,27.21
MSFT,409.6400146484375,635.0,0.19726027397260273,72,0.04,0.4862111926269531,call,0.66
META,595.3900146484375,620.0,2.0191780821917806,737,0.04,0.3358945500564575,put,115.96
TSLA,406.9920959472656,395.0,0.3506849315068493,128,0.04,0.5538832453918459,call,59.75
GOOGL,367.2699890136719,480.0,0.005479452054794521,2,0.04,0.9257819921875,call,0.01
GOOGL,367.2699890136719,95.0,0.021917808219178082,8,0.04,2.3750040624999995,put,0.01
TSLA,406.9920959472656,390.0,0.021917808219178082,8,0.04,0.6747469049072268,call,29.21
TSLA,406.9920959472656,150.0,0.10136986301369863,37,0.04,2.1296433477783205,call,290.25
MSFT,409.6400146484375,465.0,0.4465753424657534,163,0.04,0.3114845463562011,put,64.07
GOOGL,367.2699890136719,390.0,0.19726027397260273,72,0.04,0.31818308776855464,put,34.1
AAPL,292.6099853515625,550.0,1.7698630136986302,646,0.04,0.5768322346496582,put,277.5
GOOGL,367.2699890136719,325.0,0.5232876712328767,191,0.04,0.46579513702392583,call,64.0
GOOGL,367.2699890136719,485.0,0.005479452054794521,2,0.04,1.3330111474609372,call,0.03
AAPL,292.6099853515625,305.0,0.6,219,0.04,0.32308111007690415,call,24.3
META,595.3900146484375,10.0,0.5232876712328767,191,0.04,2.2226606933593747,call,612.79
GOOGL,367.2699890136719,20.0,2.0191780821917806,737,0.04,0.500005,put,0.05
NVDA,206.94500732421875,800.0,0.5232876712328767,191,0.04,0.0,call,591.15
GOOGL,367.2699890136719,545.0,2.5178082191780824,919,0.04,0.44755343711853024,call,50.95
TSLA,406.9920959472656,520.0,0.19726027397260273,72,0.04,0.3549869189453124,put,132.51
NVDA,206.94500732421875,250.0,0.043835616438356165,16,0.04,0.4809622216796875,call,0.36
GOOGL,367.2699890136719,190.0,0.021917808219178082,8,0.04,2.0175830810546875,put,0.12
GOOGL,367.2699890136719,205.0,1.6164383561643836,590,0.04,0.38410039733886714,put,5.9
TSLA,406.9920959472656,517.5,0.021917808219178082,8,0.04,0.7084990087890625,call,0.41
META,595.3900146484375,280.0,0.273972602739726,100,0.04,0.8149432568359375,call,332.87
META,595.3900146484375,50.0,1.5205479452054795,555,0.04,0.9616703051757811,put,0.07
AMZN,247.50999450683594,145.0,0.3506849315068493,128,0.04,0.7117948742675781,call,111.49
MSFT,409.6400146484375,210.0,1.6164383561643836,590,0.04,0.5379532289123536,call,247.64
TSLA,406.9920959472656,260.0,0.043835616438356165,16,0.04,1.6163349261474609,call,137.03
TSLA,406.9920959472656,570.0,1.5205479452054795,555,0.04,0.5751385260009765,call,60.5
META,595.3900146484375,640.0,1.6164383561643836,590,0.04,0.3369817279052735,put,113.05
META,595.3900146484375,1130.0,2.5178082191780824,919,0.04,0.2586057416534424,put,533.5
AAPL,292.6099853515625,560.0,0.6,219,0.04,0.3437565625,call,0.29
AAPL,292.6099853515625,130.0,1.5205479452054795,555,0.04,0.7514062945556641,call,155.45
MSFT,409.6400146484375,475.0,0.021917808219178082,8,0.04,0.415044912109375,call,0.17
NVDA,206.94500732421875,280.0,0.10136986301369863,37,0.04,0.48682153808593753,call,0.41
TSLA,406.9920959472656,635.0,0.021917808219178082,8,0.04,0.9570316796874999,call,0.15
MSFT,409.6400146484375,285.0,0.10136986301369863,37,0.04,0.766725965576172,call,127.42
AMZN,247.50999450683594,265.0,0.005479452054794521,2,0.04,0.38477177734374995,call,0.18
META,595.3900146484375,1480.0,1.2712328767123289,464,0.04,0.4827627407836914,call,8.05
NVDA,206.94500732421875,345.0,0.5232876712328767,191,0.04,0.49384051086425784,call,3.29
META,595.3900146484375,595.0,0.005479452054794521,2,0.04,0.36817038085937503,call,8.5
GOOGL,367.2699890136719,275.0,0.5232876712328767,191,0.04,0.51758294921875,call,100.07
MSFT,409.6400146484375,270.0,1.2712328767123289,464,0.04,0.34766277343749996,put,8.6
META,595.3900146484375,270.0,1.6164383561643836,590,0.04,0.6101723553466798,call,345.58
AMZN,247.50999450683594,180.0,1.6164383561643836,590,0.04,0.34909708526611327,put,12.45
TSLA,406.9920959472656,200.0,1.5205479452054795,555,0.04,0.5389755575561525,put,13.64
MSFT,409.6400146484375,395.0,0.5232876712328767,191,0.04,0.3229132650756835,put,28.74
GOOGL,367.2699890136719,520.0,2.0191780821917806,737,0.04,1.0000000000000003e-05,put,229.87
AAPL,292.6099853515625,15.0,0.6,219,0.04,4.056645554199219,call,262.37
MSFT,409.6400146484375,190.0,1.5205479452054795,555,0.04,0.5725140405273439,call,223.07
AAPL,292.6099853515625,370.0,0.19726027397260273,72,0.04,1.0000000000000003e-05,put,56.04
NVDA,206.94500732421875,210.0,0.06027397260273973,22,0.04,0.4666801379394532,call,8.4
NVDA,206.94500732421875,1720.0,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,686.92
NVDA,206.94500732421875,227.5,0.043835616438356165,16,0.04,0.4387263159179688,call,1.92
TSLA,406.9920959472656,460.0,0.005479452054794521,2,0.04,0.6616244775390626,call,0.46
NVDA,206.94500732421875,275.0,1.5205479452054795,555,0.04,0.3460300993347168,put,83.65
AMZN,247.50999450683594,140.0,0.06027397260273973,22,0.04,0.8281267187499999,put,0.11
META,595.3900146484375,730.0,0.019178082191780823,7,0.04,0.7143583251953125,put,151.05
NVDA,206.94500732421875,245.0,0.0136986301369863,5,0.04,0.5039112109375,call,0.05
AAPL,292.6099853515625,310.0,0.03287671232876712,12,0.04,0.29895720581054686,call,1.4
AAPL,292.6099853515625,60.0,0.021917808219178082,8,0.04,3.9843750390625,put,0.01
AAPL,292.6099853515625,270.0,0.0136986301369863,5,0.04,0.8464370825195311,call,34.84
META,595.3900146484375,240.0,2.5178082191780824,919,0.04,0.548329101715088,call,463.75
META,595.3900146484375,985.0,0.4465753424657534,163,0.04,1.0000000000000003e-05,put,318.85
AAPL,292.6099853515625,95.0,1.5205479452054795,555,0.04,0.9270026831054687,call,181.2
AAPL,292.6099853515625,345.0,0.021917808219178082,8,0.04,0.43066975585937506,call,0.08
GOOGL,367.2699890136719,320.0,0.5232876712328767,191,0.04,0.4682822947692871,call,66.1
AAPL,292.6099853515625,250.0,0.043835616438356165,16,0.04,0.37354142089843745,put,0.18
META,595.3900146484375,20.0,2.0191780821917806,737,0.04,1.0000000000000003e-05,call,640.37
NVDA,206.94500732421875,60.0,0.6,219,0.04,0.6796907031250001,put,0.29
NVDA,206.94500732421875,145.0,0.273972602739726,100,0.04,0.7238797143554687,call,66.59
NVDA,206.94500732421875,190.0,0.019178082191780823,7,0.04,0.7824728784179689,call,21.36
META,595.3900146484375,615.0,0.005479452054794521,2,0.04,0.4056455920410156,put,21.7
AAPL,292.6099853515625,285.0,0.6,219,0.04,0.35016518981933586,call,38.18
TSLA,406.9920959472656,440.0,0.019178082191780823,7,0.04,0.5665326550292968,call,3.95
TSLA,406.9920959472656,50.0,0.6,219,0.04,1.9825440325927735,call,398.41
MSFT,409.6400146484375,540.0,0.7726027397260274,282,0.04,0.2733837310791015,put,129.95
GOOGL,367.2699890136719,610.0,0.4465753424657534,163,0.04,0.4251156121826172,call,2.19
NVDA,206.94500732421875,160.0,0.6,219,0.04,0.4343013113403321,put,7.7
GOOGL,367.2699890136719,410.0,0.4465753424657534,163,0.04,0.31783213912963865,put,56.59
AAPL,292.6099853515625,90.0,0.273972602739726,100,0.04,1.6560075793457032,call,222.01
NVDA,206.94500732421875,25.0,1.6164383561643836,590,0.04,1.2514685864257813,call,183.0
AAPL,292.6099853515625,220.0,1.5205479452054795,555,0.04,0.2754131297302246,put,7.9
MSFT,409.6400146484375,270.0,0.3506849315068493,128,0.04,0.5677533459472657,call,195.83
NVDA,206.94500732421875,300.0,2.0191780821917806,737,0.04,0.5123950128173829,call,34.78
MSFT,409.6400146484375,780.0,0.19726027397260273,72,0.04,1.0000000000000003e-05,put,270.55
TSLA,406.9920959472656,890.0,1.5205479452054795,555,0.04,0.2794261511230468,put,473.62
META,595.3900146484375,495.0,0.021917808219178082,8,0.04,0.5249070947265625,put,0.52
NVDA,206.94500732421875,72.0,0.5232876712328767,191,0.04,1.1420941333007812,call,150.89
TSLA,406.9920959472656,145.0,0.6,219,0.04,1.096012820739746,call,283.8
TSLA,406.9920959472656,220.0,0.7726027397260274,282,0.04,0.5568281622314455,put,7.6
TSLA,406.9920959472656,190.0,2.5178082191780824,919,0.04,0.7406336972045898,call,289.4
NVDA,206.94500732421875,190.0,0.03287671232876712,12,0.04,0.6414830773925781,call,21.2
AMZN,247.50999450683594,325.0,0.06027397260273973,22,0.04,0.48633326171875,call,0.06
MSFT,409.6400146484375,385.0,0.4465753424657534,163,0.04,0.33089353195190424,put,22.8
MSFT,409.6400146484375,285.0,0.273972602739726,100,0.04,0.40515731567382807,put,1.12
META,595.3900146484375,745.0,0.12054794520547946,44,0.04,0.5133105310058592,call,2.6
META,595.3900146484375,955.0,0.06027397260273973,22,0.04,0.8256853369140623,call,0.37
TSLA,406.9920959472656,120.0,0.043835616438356165,16,0.04,2.019536201171875,put,0.03
TSLA,406.9920959472656,470.0,0.7726027397260274,282,0.04,0.42674828628540046,put,96.3
GOOGL,367.2699890136719,345.0,0.019178082191780823,7,0.04,0.33740896972656254,put,0.95
AAPL,292.6099853515625,332.5,0.005479452054794521,2,0.04,0.48438015625,call,0.02
META,595.3900146484375,770.0,1.5205479452054795,555,0.04,0.33958332542419434,put,200.56
TSLA,406.9920959472656,45.0,2.0191780821917806,737,0.04,1.6947036749267579,call,304.43
NVDA,206.94500732421875,165.0,0.0821917808219178,30,0.04,0.47119669433593747,put,0.63
MSFT,409.6400146484375,500.0,0.3506849315068493,128,0.04,0.29645478942871095,put,94.7
NVDA,206.94500732421875,225.0,2.5178082191780824,919,0.04,0.5338944316101073,call,62.1
NVDA,206.94500732421875,80.0,1.2712328767123289,464,0.04,0.5184374328613282,put,1.77
MSFT,409.6400146484375,427.5,0.0136986301369863,5,0.04,0.3217841259765625,call,1.63
MSFT,409.6400146484375,590.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,194.05
MSFT,409.6400146484375,570.0,0.6,219,0.04,0.37723401092529296,call,8.64
TSLA,406.9920959472656,255.0,0.0821917808219178,30,0.04,1.2880894970703123,call,143.5
TSLA,406.9920959472656,600.0,1.2712328767123289,464,0.04,0.39867239517211916,put,206.92
GOOGL,367.2699890136719,10.0,1.5205479452054795,555,0.04,1.0000000000000003e-05,call,292.49
